id,title,author,text,label
,A Biker Dies After Falling in a 3D-Painted Pothole,,"In an unfortunate incident that happened in Houston, Chindwada, a biker, who was on a journey from Kanyakumari to Kashmir with a cause to spread awareness among the people about road safety, died after he mistook a 3D-painted pothole for real and fell into it.  The state government made such 3D paintings on the roads at various locations to caution fast-driving riders. Alleging that this is a cheating and fraud by the government, the biker’s family has filed a fraud case against the government and demanded compensation for the same. Speaking to The Fauxy, the government official told, “3D paintings are cost-effective and are as equally efficient as speed breakers. However, there are some totally retard people who fall for 3D paintings too. And we consider this as our real success in making 3D paintings look real as fuck”.  It’s not the first case though. Earlier, a man stopped at a 3D painted red signal for 4 days without realising that it was just a painting. The man was, however, appreciated and awarded by the traffic police for following the traffic signals religiously and not just for the fear of getting fined.",0
,J&K: National Conference asks govt to release political leaders,,"The National Conference said more than 90 days later, things that people in the rest of the country take for granted like Internet access, and unhindered access to communication, are being denied to Kashmiri people.",1
,"Two former J&K MLAs, detained since Aug 5, admitted to hospital",,"Two former MLAs, including National Conference general secretary Ali Mohammed Sagar, were shifted to a hospital after their health condition worsened at the MLA hostel here, officials said on Friday.",1
,BJP leader Vineet Sharda blames 'neighbouring countries' for rise in pollution in India,,"According to him, Pakistan could not beat India in conventional war and could have come up with a new ploy of releasing poisonous gases",1
,Don’t hold processions after SC verdict on Ayodhya: Pejawar seer,,"Vishwesha Tirtha Swami of Pejawar Mutt said on Thursday that there should be no violence in the State, especially in coastal Karnataka, after the Supreme Court delivers its judgment on the Ram Mandir",1
,We should maintain mutual harmony: Rahul Gandhi,,"""The Supreme Court has pronounced its verdict on the Ayodhya issue. While honouring this decision of the court, we all should maintain mutual harmony. This is a time for brotherhood, trust and love among us all Indians,"" he said in a tweet in Hindi.",1
,Frequency with which GST rates changed is unbelievable: NK Singh,,"Fifteenth Finance Commission Chairman NK Singh also argued for a more credible policy for rationalisation of Centrally Sponsored Schemes and central outlays, and said the “role of NITI Aayog, which is primarily a think tank institution and not a financial bod…",1
,"At US congressional hearing on Kashmir, a call to end lockdown",,"Lawyers and human rights advocates testify at the hearing, demanding an investigation into the current crisis.",1
,Danish Ali back as leader of BSP parliamentary party,,Mayawati had removed Ali as the group leader in the Lower House after he had deviated from the party-line on the Centre’s decision to revoke the special status of Jammu and Kashmir under Article 370 of the Constitution.,1
,Verdict has caused ‘surprise and pain’: AIMPLB,,"India News: NEW DELHI: The Supreme Court verdict on the Ayodhya case has resulted in “surprise and pain” even if parts of the ruling were favourable for Muslims, .",1
,Key sales numbers show rural demand may dip further,,"Warning signs across FMCG, tractors & 2-wheelers, gold, real rural wages",1
,Liberals Request China To Keep Arunachal Pradesh Until Final Phase Of Elections,,"As the second edition of Belt and Road Initiative Summit got underway in Beijing, China displayed a map with BRI routes that showcased entire Jammu & Kashmir and Arunachal Pradesh as part of India. The map displayed by China’s Ministry of Commerce gave a big boost to the incumbent BJP government. This news came in when the 2019 Lok Sabha election is at its peak and as it turns out, it is helping sway voters to decide their votes. Indian liberals have come out to declare it as a clear violation of model code of conduct. A group of liberals signed a document which was submitted to the Election Commission and a copy of the same was sent to China’s Ministry of Commerce. The letter appeals China to keep Arunachal Pradesh with them at least till the elections get over, thereby not giving an edge to the BJP. “BJP has already made the election an issue of nationalism and border security. Now if during the elections, China surrenders to India, it will give a clear edge to BJP. This should be considered as a violation of the model code of conduct,” said Prashant Bhooshan.",0
,Shashi Tharoor to use 3-D hologram technology to entertain multiple women at once,,"With more than 1000 women dying to meet and with only 24 hours in a day to reach and entertain them, Shashi Tharoor had a hard job deciding whom to meet and spend time with. But Shashi Tharoor is always one step ahead. Now Mr Tharoor plans to use the 3-D hologram technology at various parties and hotels to reach over a thousand women at once. He will appear live, in 3-D to the desired location by the use of 3-D projectors which his team will not only provide but will set up too. Shashi Tharoor’s manager told The Fauxy that the use of hologram technology will enable Mr Tharoor to reach women he would not otherwise meet or see in some of the country’s most inaccessible corners. He also mentioned that after Article 370 repealed, the craze of Tharoor Ji has reached among Kashmiri women too. A majority of female fans of Shashi Tharoor believe that technology will play a vital role in extending his popularity. As a pilot project, he has given 25 hologram presence to parties and hotels, each drawing average number of 100 women. By the time all the hologram setup is completed, he will have access to more than 10,000 women at once. “I was happily surprised to see Mr Tharoor in the mirror standing right behind me when I was doing makeup, but when I turned to touch him I couldn’t. I was in Leela hotel so for once I thought it’s his soul and I was almost into tears. However, soon his manager came and told me about the technology. I am happy and thinking of getting married to his 3-D hologram image.”, said one of Tharoor’s female fans to the Fauxy.",0
,BJP cannot take credit for Ayodhya verdict: Ashok Gehlot,,"Party should have shown restraint 27 years ago, says Rajasthan Chief Minister",1
,View: India’s duty structure must be turned upside down for global competitiveness,,"Usually, countries keep import duty low on Key Industrial Raw Materials (KRMs) and high on Value Added Products (VAPs). But in India, KRMs attract higher import duty than corresponding VAPs. This increases the cost of production and make exports uncompetitive…",1
,'Petty': India revokes writer Taseer's citizenship card status,,The government move seen as retaliation to Aatish Taseer's TIME article that referred to PM Modi as 'Divider in Chief'.,1
,Ayodhya title dispute: A quick recap of the final hearings,,A breakdown of how the hearing has proceeded.,1
,What's common between Somanth and Ayodhya?,,India News: Was Hindu-Muslim conflict always a single narrative or were cultures influenced and seeped into each other?,1
,"Congress Loses Trust on Supreme Court Post Rafale Verdict, Demands JPC in Ram Mandir Case",,"Delhi: Disturbed with the Supreme Court’s verdict on Rafale, where the Apex Court clearly stated that the Modi Government has followed all defence procurement procedures and without any violation of rules, Congress has shown its distrust with the judiciary and is likely to adopt other means to secure a verdict in its favour. The most awaited case, i.e. the Ram Mandir land dispute, is also likely to get impacted since the Supreme Court is no more a trustworthy body for the Congress and particularly thr Gandhi Family. If sources are to be believed one of the prominent Congress leaders and lawyer has proposed a JPC ( Joint Parliamentary Committee) for the Ram Mandir issue too. This will not only expedite the case but shall also prove that Congress is not purposely delaying the verdict. “After the Rafale verdict, Congress is left with no political issue to hue and cry about and a demand for JPC is the only way to make headlines,” revealed a senior Congress leader who bears resemblance to Peter Pettigrew.",0
,Shivajinagar JD(S) candidate turns to crowdfunding for poll campaign,,"At a time when politics has become a game of money and muscle power, every election sees candidates taking to online crowdfunding for their poll campaign. After raising funds for candidates from the A",1
,Deadline for GST annual returns extended; FM to seek opinion of experts on Saturday,,"The earlier deadline for filing of GSTR-9 and GSTR-9C for 2017-18 was November 30, 2019, while that for 2018-19 was December 31, 2019.",1
,About Three Billion Social Media Users Are Being Watched by Their Governments,,"And governments are using what they find to suppress dissent, spread disinformation and subvert elections, even in democracies, a new report says.",1
,"J&K: Detained leaders may be moved, admin billed over Rs 3 crore",,"SKICC has been designated a subsidiary jail since August 5, the day the Union government revoked special status to Jammu and Kashmir under Article 370.",1
,"With Indian court ruling, Modi's Hindu-first agenda barrels forward",,"Just six months after sweeping to re-election, Indian Prime Minister Narendra Modi has delivered on two major promises of his Hindu-first agenda, electrifying his base but sowing unease among liberals and the nation's Muslim minority.",1
,No power can stop Mandir construction: Rajnath,,"Union defence minister Rajnath Singh said no power in the world could get in the way of construction of a ""grand"" Ram temple in Ayodhya. Amid ""Jai Shree Ram"" chants, he said, ""A grand Ram temple will be built in Ayodhya and no power in the world can stop that…",1
,Indian-administered Kashmir broken up: All you need to know,,The constitutional changes announced on August 5 to strip Kashmir's autonomy is set to become operational on October 31.,1
,Litigants: Don't see the Ayodhya ruling as victory or defeat,,"On the eve of the verdict, both Hindu and Muslim litigants in the Ayodhya title suit reiterated on Friday they will accept the SC verdict and expressed hope peace will prevail in the country.",1
,Ayodhya case: what lawyers argued in Supreme Court,,A recap of the arguments presented by those representing different parties in the case,1
,India has transformed from Nation wants to know to Nation First: PM,,Prime Minister Shri Narendra Modi delivered keynote address in Republic Summit here today. Theme of this year’s summit is “India’s Moment Nation First”. Speaking on the occasion PM said that From Nation wants to know India has transformed to Nation First.,1
,Sardar Patel birth anniversary LIVE updates: PM Modi pays tribute at ‘Statue of Unity’ in Gujarat,,"Meanwhile, Home Minister Amit Shah has written to all states and Union territories, asking them to observe National Unity Day with “enthusiasm and fervour” following the dilution of Article 370 of the Constitution.",1
,Ayodhya verdict: Ernakulam district under thick security blanket,,Police remain on high alert in the Ernakulam rural limits as well.,1
,India is entering a new dark age,,"Even when India was an economic basket case of the world, it was a political and spiritual bright spot that guaranteed basic freedoms to its people and offered a refuge to Westerners seeking peace and spiritual wisdom. But under Prime Minister Narendra Modi, …",1
,Harsh winter prompts Jammu and Kashmir admin. to shift political prisoners,,"Winter chill taking a toll on the health of the detainees— National Conference, PDP and People’s Conference leaders and prominent social activists — and the security personnel guarding them.",1
,"Connectivity, maritime cooperation feature in PM Modi’s talks with Thai and Indonesian leaders",,The Prime Minister met his Thai counterpart Prayut Chan-o-Cha and Indonesian President Joko Widodo in Bangkok on the sidelines of the 14th East Asia Summit,1
,Building a stronger investment base,,The Tamil Nadu government should match its outreach activities with speedy decision-making,1
,The Labour party has angered some British Hindus over its views on Kashmir,,It has now backtracked in an effort to appease this important constituency ahead of the Dec. 12 general election.,1
,Rajasthan: J&K students say hurt when called terrorists,,"The Kashmiri students have alleged that they were taunted by the other side over Article 370, divided on state lines, and called “terrorists” during the clash.",1
,Economic slowdown impacts healthcare industry too; doctors accept less number of patients after imposition of section 144,,"Amid an economic slowdown, doctors in the valley have started a silent protest. Doctors are claiming that even the healthcare industry is witnessing a slowdown owing to section 144 which has stopped all stone-pelting events. “In the month of August, no stone-pelting has taken place and that’s why there are no patients to treat. What are we supposed to do?” Asked Dr Jaikaal of Fortis Hospital. Finance Minister, Smt Nirmala Sitharaman who has always been open to suggestions to improve the economy is likely to urge the Home Minister Amit Shah to lift the section 144 which was imposed a day before the announcement of Article 370 abrogation. The opposition has targeted BJP led NDA government saying that they have deliberately slowed down the economy to divert the attention from Kashmir issue. “Abrogated the Article 370 to divert attention from the economy, arrested Chidambaram to divert attention from Article 370, I am sure next they’ll bring Rafale to divert attention from Chidambaram,” said Rahul Gandhi after he was sent back from Kashmir.",0
,Ajit Doval Attended Pakistan’s High-Level Defence Meeting Ahead Of Balakot Air Strike; Pictures Reveal,,"Amidst India-Pakistan controversy, a picture which surfaced this week revealed a major security lapse by Pakistan’s defence. In a picture uploaded by the Security General of Pakistan, Khurram Nawaz Gandpur, India’s security advisor Ajit Doval can be seen attending Pakistan’s high-level defence meeting disguising as the gatekeeper. This isn’t the first time when Pakistan’s defence security has been exposed for their security lapse. Earlier on 26th Feb, Pakistan Air Force tweeted an assurance message that citizens of Pakistan can sleep tight as the Pakistan Air Force is awake and vigilant. Little did they know that it would be the same night when the Indian Air Force would not only enter Pakistan but also drop a bomb on Jaish-e-Mohammad’s control centre, Balakot. Ajit Doval later briefed the Chief of Indian Armed Forces, PM Modi, EAM Sushma Swaraj, Defence Minister Nirmala Sitharaman and Home Minister Rajnath Singh. Ajit Doval said that the meeting had no significant discussions and after tea and biscuits were served Pakistan ministers did not even look at each other let alone discuss matters concerning security.",0
,Jharkhand assembly polls live updates: EC addresses media,,The Election Commission of India (ECI) is announcing the election schedule for Jharkhand. Stay with us for all live updates,1
,Politics this week,,,1
,"‘For debt investments, we will do holistic management check like we do for equities’: CEO, Bajaj Allianz Life Insurance",,"Tarun Chugh, CEO, Bajaj Allianz Life Insurance told The Indian Express that life insurance sector can’t remain in its own microcosm for too long because ultimately consumers will stop spending.",1
,From Little Englanders to Brexiteers,,"Isaac Chotiner writes about how Britain’s imperial decline led to today’s populist eruption, and to a crisis that may never fully be resolved.",1
,Huawei ban: Full timeline as US grants it another 90 days to work with American companies - CNET,,Here's a breakdown of how the saga of the controversial Chinese telecom giant and phone maker has unfolded.,1
,Masood Azhar Designated Global Terrorist: Congress Files Complaint With Election Commission Against The UN,,"Rahul Gandhi-led Congress party has written to Election Commission of India alleging that the United Nations has violated the Model Code of Conduct by designating Masood Azhar as a global terrorist. What is now being viewed as Modi government’s huge global diplomatic win is being considered as a massive poll violation by many, including the Congress. However, this time, instead of attacking the BJP, Congress has decided to file a complaint with EC against the UN itself! “Prime Minister Narendra Modi is an influential leader. He has the capacity to get anything done through global institutions like the World Bank, IMF and now the United Nations! He is influencing the elections in BJP’s favour,” said Randeep Singh Surjewala. Burkha Dutt, a terrorist sympathizer and a Pakistan favourite spoke out against the decision, as expected. “It is clear that in its bid to win, BJP can do anything, even if it means catching terrorists or killing them off. This is atrocious and a total disregard of poll rules” she tweeted. Currently, it is not clear whether the Election Commission will consider Congress’ complaint against the UN, as they have been turning a deaf ear to all kinds of poll violations in West Bengal too. More on this awaited.",0
,"AAP’s donations nearly doubled in 2018-19, says poll panel report",,SP’s total income reduced slightly during the same period,1
,"On J&K restrictions, UT admn tells top court: Can’t wait while people die",,The court is hearing petitions filed by Kashmir Times executive editor Anuradha Bhasin and Congress leader Ghulam Nabi Azad challenging the restrictions in J&K.,1
,"BJP diluting progressive laws, claim activists",,"Every institution is under attack, says Medha Patkar",1
,Members of European Parliament in Kashmir: Congress sees it as biggest ‘diplomatic blunder’,,"Modi government has deliberately internationalised the Kashmir issue, it says.",1
,Huawei ban: Full timeline as FCC says it'll cut off carriers using Chinese company's gear - CNET,,Here's a breakdown of how the saga of the controversial Chinese telecom giant and phone maker has unfolded.,1
,"As Hindus rejoice, Muslim reaction mixed over Ayodhya verdict",,India's top court gives Hindus right to build temple on disputed site while promising Muslims plot of land elsewhere.,1
,SC's verdict on Ayodhya land dispute: Key points,,India News: NEW DELHI: The five-judge Constitutional bench of the Supreme Court on Saturday pronounced unanimous judgment in the historic decades-old Ram Janmabho.,1
,Joint sitting in Parlimant on Nov. 26 to mark 70 years of adoption of Constitution,,"Vice President Venkaiah Naidu, who is also the Rajya Sabha Chairman, and Lok Sabha Speaker Om Birla will also be present, sources said",1
,"Centre persuading States to allow petrol, diesel in GST",,"Hopes it would come under GST in coming year, says Kishan Reddy",1
,Ayodhya verdict: Sunni Waqf Board likely to take decision on accepting land on Nov. 26,,"UP Sunni Central Waqf Board Chairman, Zufar Farooqui told that he was getting diverse views on whether to take the land.",1
,EVM Found On OLX After Last Ever Elections Of The Country Conclude,,"On Sunday, 19th, the last phase of voting for the 2019 General Elections in the world’s largest democracy completed. However, the role of the Election Commission did not end since the results were pending until 23rd May. Today as counting progressed the country gave a clear mandate to BJP, thus sending a strong message that the public is indeed happy with the incumbent Modi government. Soon after exit polls, opposition leaders started with their concocted lies and EVM drama as usual, but to no avail as nor voters nor the Election Commission bought their argument. The opposition fought the election on self-manifested issues like ‘Democracy is in Danger’ and ‘Secularism is in danger’ to name a few. In one such issue, opposition leaders, especially Arvind Kejriwal-led AAP claimed that if in case the Modi-Shah duo does win, then this shall be the last ever elections that India will witness. The same prophecy was seen turning true as EVM machines were found selling on the OLX website. Reportedly, BJP is likely to bid a farewell to the Election Commission too and the office which is presently occupied by the ECI shall be taken over by the BJP and converted into a secondary headquarter. Confirmation awaited.",0
,PM invokes anniv of Berlin Wall fall & Kartarpur,,"India News: NEW DELHI: PM Narendra Modi on Saturday hailed the nationwide restraint following the Ayodhya judgment, saying it should be seen as a message of unity.",1
,Estimates of Gross Domestic Product for the Second Quarter (July-September) of 2019-20,,"The National Statistical Office (NSO), Ministry of Statistics and Programme Implementation has released the estimates of Gross Domestic Product(GDP) for the second quarter (July-September) Q2 of 2019-20, both at Constant(2011-12) and Current Prices, along wit…",1
,"Equity, debt fund returns converged over 5 yrs: Sampath Reddy",,"Going forward, the 5-year return of equity and debt funds may not be similar.",1
,"Politics Live | Articles 370, 35A were gateway of terrorism into India: Amit Shah",,Here are the latest political developments across India,1
,Security beefed up ahead of Ayodhya verdict,,The secuity has been beefed up in Ayodhya ahead of Ram Janmabhoomi-Babri Masjid verdict.  Security beefed up ahead of Ayodhya verdict Photogallery at Times of India,1
,"Pakistan increases security after falling GDP of India, scared that India might attack to divert attention",,"Imran Khan is having sleepless nights. And why not, India has stood its ground in Kashmir and the whole world has supported India. But the new concern is caused because of falling GDP numbers of India. Imran Khan thinks that India might attack Pakistan to divert the attention from the GDP numbers. In fact, Imran Khan is saying it in world forums that India’s GDP is much better than what it looks so that he can convince the Indian government that there is no need of attention diversion. Pakistan has alerted all security units and military. The military which faced embarrassment in Balakot is continuously tracking India’s GDP numbers to calculate the exact timings of the attacks. Nirmala Sitharaman has not yet accepted the fact that there is an economic slowdown and that is a worry for Pakistan. It means that India will surely attack now as it cannot counter the press anymore. Pakistan has wrote letter to many countries to give them cover for security out of which only China has replied in affirmative that too after putting Pakistan into more debt.",0
,Myanmar government urged to scrap colonial-era law on gay sex,,Myanmar one of more than 40 countries where laws introduced by British entrench discrimination against LGBT people.,1
,Pakistan Declares Balakot A Tourist Destination Due To Maximum Number Of Foreigners’ Footfall,,"Balakot, a town in the the Khyber Pakhtunkhwa province of Pakistan has been in news since India conducted an Air Strike to avenge the death of 44 CRPF jawans in response to a cowardly attack by Jaish-e-Mohammad, which has its control center in Balakot. Soon after the attack defence journalists from different countries started demanding proofs but to no avail since Pakistan’s PM Imran Khan closed down the city for reasons best known to him. However, after a month Pakistan allowed journalists to visit, investigate and verify Indian Air Force’s claims of dropping KGs of bombs at the Balakot site. With hundreds of defence journalists going to Balakot, it has now become Pakistan’s most toured town by foreigners. Pakistan is infamous for giving shelter to terrorists and that’s one of the reasons foreigners are no more willing to go to Pakistan. On Wednesday, Imran Khan addressed the nation and announced that Balakot is now the most favoured tourist destination of the country. He also said that Pakistan will soon create the environment conducive for tourism. Many Indian journalists are mocking India after this, since what begun as an action against terroristan, has instead given a boost to its economy.",0
,"Congress criticises govt over EU delegation’s J&K visit, calls it ‘gravest sin’",,"""Modi Government has deliberately internationalised Kashmir issue violating our time tested policy of Kashmir being an internal matter of India,"" Congress spokesperson Randeep Surjewala said.",1
,7 Women of Color Who Made History in Tuesday's Elections,,"For the third Trump-era Election Day, women of color achieved major victories on both state and local levels.",1
,Where to find better returns than largecaps,,Smallcap companies  going through some cyclical downturn because they are more connected to the economy.,1
,Troops In Kashmir Kept On Standby As Government Awaits Cloudy Weather To Take Further Action,,"India deploying thirty five thousand more troops in Kashmir and asking the tourists and Amarnath yatris to vacate Kashmir for now has left people guessing over what Modi government is planning and for when. There is a sense of panic among Kashmiri politicians & journalists too as even they don’t know anything. Luckily today, our reporter got a chance to talk to a senior government official, and as per him India might be planning for action against militants in the Kashmir valley as well as in PoK, but it’s just that they are waiting for the weather to turn cloudy so that they can benefit from it. Earlier also India has benefited from cloudy weather during Air strikes in PoK, as mentioned by Prime Minister Modi, so it sounds like pretty a good idea. Meanwhile separatists & terrorists in the valley have stopped cooking & smoking as smoke from it can aggravate the situation with clouds, and with Kashmir.",0
,"SC likely to auction Ayodhya’s disputed land, Mukesh Ambani to bid.",,"The famous political, historical and socio-religious debate is likely to end soon. The long-disputed land of Ayodhya will finally have an owner. After years and years of mindless quarrels among religious parties, the Ayodhya debate is finally getting solved and that too fairly amicably. Quite anti-climatic, right? Sources say that the Supreme Court is going to auction the disputed land of Ayodhya and the money earned through this auction might be utilized for revamping the Supreme Court and other courts of the country. Whether there will be Ram Mandir or a Babri Masjid at the spot, is still a mystery. However, observing the support extended by big business tycoons to PM Modi, it is not very difficult to guess the destiny of the disputed land. Mukesh Ambani, the current richest Indian, has shown his willingness to bid at the aforementioned auction. However, he hasn’t disclosed about his intentions and there is high speculation on what he’s going to build there. Sri Sri Ravi Shankar appealed to a certain special community to withdraw their claim over the Ayodhya land, pointing out that if the Ram Mandir issue is not solved, India will soon turn into Syria. This particular comment seems to have caught the attention of certain cults within JNU, who are hell-bent on forming the next ISIS in our nation. As a result, a group of over-age students from JNU were spotted chanting “Ambani tere tukde honge” in front of Ambani’s place of residence, Antilia. Sources also say that SC has summoned CM Arvind Kejriwal to know if he’s willing to bid. Arvind Kejriwal has submitted his response to SC stating “Arre hum to chote aadmi hain ji, hamari kya aukaat!” After recording his statement, SC has allegedly sought another confirmation letter from Kejriwal saying, “Haan isiliye poocha! Aap likhit confirmation submit kare. Baad me mat bolna ki Ambani ko de diya!” Political experts and psephologists believe that verdict of Ayodhya dispute would play an important role in 2019 general elections and that’s why the ruling party wants to conclude it before the General Elections, whereas opposition is trying to defer it as much as they can. Liked the article? Donate here. Didn’t like the article? Donate here.",0
,UK Labour Party Hit With 'Sophisticated and Large Scale' Cyber Attack During Election Campaign,,The UK Labour Party announced on Tuesday that it’s been hit with a “sophisticated and large scale” cyber attack on its digital platforms but suggested that all of its data was secure. Read more...,1
,PM Modi congratulates Mauritian Premier Pravind Kumar Jugnauth,,Prime Minister Narendra Modi telephoned Mauritian Premier Pravind Kumar Jugnauth on November 9 and congratulated him on his victory in the recently-concluded elections.Mauritians voted on November 7 i,1
,"Soumya is grateful for having found her greatest inspiration, something that adds real meaning to her life",,"“I don’t think I was ever a studious kid. Instead, it was more about chasing the knowledge of things. I loved books because they were my window to the world,” shares Soumya",1
,Twitter banned political ads with a tweet,,The platform announced that it will no longer accept paid political ads—but Facebook will.,1
,HRF faults Centre’s J&K policy,,‘Lockdown causing unparalleled misery to people’,1
,BCCI to review clause that limits Ganguly's tenure,,"With BCCI proposing significant changes to the existing constitution in the upcoming AGM, treasurer Arun Dhumal on Monday said that the board is not looking to dilute the age cap of 70 years for its office-bearers but will discuss amending the cooling-off cla…",1
,Maharashtra Government To Start Doorstep Delivery Of Cigarettes,,"Chief Minister Devendra Fadnavis today announced that the state government shall soon roll out a scheme wherein cigarette packets of popular brands will conveniently reach the doorsteps of citizens. The decision came after a recent episode where a model named Megha Sharma stripped down to bare minimums after her cold-hearted watchman refused to arrange cigarettes for her. This lead to a totally unavoidable spat which ended up in an emotionally upsetting experience for the model. The Maharashtra Government was quick to take cognizance and thus announced a novel service called ‘Hukkah Paani’ aka Home Delivery of Cigarettes from 1st January 2019. In its initial run, the project proposes to deliver cigarette packets at the doorstep of various prominent locations in Mumbai such as Lokhandwala, Worli, Bandra, Colaba etc. In the second phase, which is likely to be launched by March 2019, customers can also avail the benefit of getting loose cigarette delivered at their doorstep. Soon after the incident, Mumbai Police officers displayed a never before agility in their actions and went ahead to arrest the watchman, even if it meant leaving partially created memes halfway behind. The watchman is currently under police custody and the cops are trying hard to make him admit the allegations. In another news, Megha Sharma was recently signed up by an ad agency to replace ‘Mukesh’ in theatrical infomercials warning people against smoking.",0
,Undeclared emergency in the country is more dangerous: Yashwant Sinha,,"‘When [Nirmala Sitharaman] fudged the numbers while presenting the Budget in Parliament, nobody raised any questions’",1
,"Abrogation of Art 370 opportunity to transform J&K, says former state DGP",,"“I think this is an opportunity to transform Jammu and Kashmir. People in Ladakh have been celebratory about it and they have welcomed it in Jammu. Kashmir is taking time,” said Vaid.",1
,"BIG NEWS: Visa on Arrival in West Bengal for Indians if TMC Wins Again, says Mamata Banerjee",,"General elections are nearing and political leaders are yet again making unrealistic promises to woo the voters. In one such attempt, TMC leader and West Bengal Chief Minister Mamata Banerjee has promised to enable Visa on arrival for Indians in West Bengal if the party gets majority seats in 2019 general elections. BJP has been seen making a huge dent in TMC’s vote share, and recently a rally of PM Modi had to be called off midway when a stampede-like situation arose due to a heavy gathering. BJP President Amit Shah was also seen targeting Mamata Banerjee for appeasement politics and for making West Bengal a hub of illegal immigrants. CM Mamata Banerjee has transformed West Bengal into a mini-Syria through her appeasement politics. Recently the helicopters of Amit Shah and Yogi Adityanath were not allowed to land and today CBI officials were arrested by the West Bengal Police.",0
,"Kashmiri girls happy about scrapping of article 370, say they can now marry Manish Sisodia",,"Manish Sisodia better known as ‘Handsome Sisodia‘is famous for his good looks. Women across New Delhi are known to risk everything to just catch a glimpse of him. In the past, he has caused several traffic jams & more than a hundred accidents have been reported so far only due to women losing concentration after seeing him. Now that Article 370 is scrapped from Kashmir, even the Kashmiri girls are happy that they can marry or woe Manish Sisodia. Kashmiri women are confident that they will get to see more good looking people now and their options to select a groom will increase. Manish is the epitome of handsomeness in this country and he is likely to get more proposals soon. Kejriwal is also aware of the scenario and has recruited a special team to look into all proposals that Manish gets so that Manish can focus his time in administration. Kashmiri girls have started sending letters, FB posts and even DMs to Manish and they will soon start getting replies from his team. Team fauxy is trying to get Manish to comment on the issue. More news awaited.",0
,Top quotes of S Jaishankar at RNG Lecture: From Kashmir to RCEP to what he said on Pakistan,,S Jaishankar delivering the fourth RNG Lecture provided an assessment of the last 70 years of India’s foreign policy choices and challenged past positions — from dealing with China on boundary issues and handling Pakistan to managing ties with the US.,1
,"SMEs, Here’s What You Need To Include In Your Brexit Plan",,"The Labour Party wants to fix Brexit, the Liberal Democrats wants to stop Brexit and the Conservatives claim they want a free trade agreement signed by the end of 2020.",1
,Militancy became a business under earlier govts: Nagaland Governor,,"Speaking about the abrogation of Article 370, Ravi said, “What has happened in Jammu and Kashmir... the reorganisation of the region... is essentially the correction of an old sin which was doing a lot of harm to us.”",1
,"Morning digest: Centre to revoke Aatish Taseer’s Overseas Citizen of India card; three years since demonetisation, cash is back, and more",,"The major news headlines of the day, and more.",1
,Indian court rules in favor of Hindus in explosive row with Muslims,,India's Supreme Court ruled in favor of a Hindu group on Saturday in a centuries-old dispute with minority Muslims over a place of worship in northern India that has been a lightning rod for tension between the two communities. The court said the disputed lan…,1
,Ayodhya verdict: Karnataka leaders call for closure and peace,,"Yediyurappa welcomes SC verdict, appeals to people to accept it ‘wholeheartedly’",1
,State remains calm on day of SC verdict,,Bengaluru city and the rest of Karnataka remained peaceful with no untoward incidents reported on Saturday after the Supreme Court verdict in the Ayodhya land dispute case. There were neither celebrat,1
,India tightens security ahead of landmark Ayodhya verdict,,Thousands of security forces deployed as top court set to decide the fate of the site disputed by Hindus and Muslims.,1
,"PFI case: BSY not apprised of facts, says Siddaramaiah",,Leader of the Opposition Siddaramaiah took strong exception to the remarks of Chief Minister B.S.Yeddiyurappa that the Congress had shielded Popular Front of India (PFI) by withdrawing cases against t,1
,Steel consumption in India set for quantum jump: Pradhan,,"India's steel consumption is set for a quantum jump and investors should come forward and become a partner in the country's growth story, Union Minister Dharmendra Pradhan has said.",1
,"Centre urged to release ₹2,812 crore IGST dues",,Harish Rao writes to Nirmala Sitaraman for speedy release,1
,"Ayodhya Verdict: Muslims Haven't Been Able To Establish Possessory Title, Says SC - CNN-News18",,"Ayodhya Verdict: Muslims Haven't Been Able To Establish Possessory Title, Says SC CNN-News18 Naveen Patnaik appeals to people to accept SC judgement on Ayodhya Times of India Daily Bulletin: Ayodhya verdict to be delivered at 10:30 am today; elaborate securit…",1
,Supreme Court To Form A Central Board of Meme Certification (CBMC) Soon,,"The recent arrest of Priyanka Sharma in West Bengal stirred social media users across the country. On Tuesday, the Supreme Court ordered the prompt release of BJP worker Priyanka Sharma, who was arrested for sharing a meme of West Bengal Chief Minister Mamata Banerjee. Priyanka’s release would, however, be subject to her offering a written apology. After the Supreme Court’s direction, several lawyers across the nation pointed out how the decision in Priyanka Sharma’s case could be misused for arresting people for posting memes till they tender an apology. Therefore, the Supreme Court has also decided to form a Central Board of Meme Certification (CBMC) to review all matters related to memes, caricatures, gifs and funny videos. “As it is we are extremely occupied deciding important matters like the height of Janmasthami Matka, classification of chappals as sandals, interfering with Diwali celebrations and delaying the Ayodhya Ram Mandir verdict. We need a separate body for meme petitions,” said a judge. The Central Board of Meme Certification is expected to consist of 5 Trinamool Party members and headed by West Bengal Chief Minister Mamata Banerjee herself. Later on, the body shall expand its jurisdiction to review standup shows and passing jokes as well. “If your joke is funny, you might be given a chance to be as famous as Priyanka Sharma. And if its really really funny, your name could even be taken during the Parliamentary proceedings!” said Brien, who is expected to be a prominent meme-inspector.",0
,Mehbooba Mufti’s daughter to J-K admn: Shift my mother to place equipped for harsh winter,,"In a letter to the Srinagar deputy commissioner, Iltija has said that the centre will be responsible if anything happens to Mehbooba.",1
